app_id,wit_list,rdg_text,lem_text,feature,variant_likelihood,reason,inference_rule,band,orthography_guess,curator_label,curator_note
app-Y1.7-16-17,#ms0008,,aṣ̌iiehe. aṣ̌iuuatō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.7-16-17,#ms0008,aṣ̌aiiehe. aṣ̌iauuatō.,aṣ̌iiehe. aṣ̌iuuatō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.7-20-20,#ms0005 #ms0006 #ms0008 #ms0015,,rašnaōš.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.7-20-20,#ms0005 #ms0008,rašnōiš.,rašnaōš.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.7-20-20,#ms0006,rašnaōiš.,rašnaōš.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.7-20-20,#ms0015,raṣ̌nōiš.,rašnaōš.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.7-22-22,#ms0005 #ms0006,,arštātasca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.7-22-22,#ms0005 #ms0006,arəštātasca.,arštātasca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.7-22-24,#ms0008 #ms0015,,arštātasca. frādat̰.gaēϑaiiā̊. varədat̰.gaēϑaiiā̊.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.7-22-24,#ms0008 #ms0015,arəštātasca. gaēϑaiiā̊. gaēϑaiiā̊.,arštātasca. frādat̰.gaēϑaiiā̊. varədat̰.gaēϑaiiā̊.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.7-24-24,#ms0005,gaēϑaiiā̊.,varədat̰.gaēϑaiiā̊.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.7-24-24,#ms0005 #ms0006,,varədat̰.gaēϑaiiā̊.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.7-24-24,#ms0006,vərədat̰.gaēϑaiiā̊.,varədat̰.gaēϑaiiā̊.,vərədat̰.gaēϑaiiā̊→varədat̰.gaēϑaiiā̊,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.8-2-2,#ms0015,,māhiiaēibiiō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.8-2-2,#ms0015,aēibiiō.,māhiiaēibiiō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.8-3-3,#ms0005,,aṣ̌ahe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.8-3-3,#ms0005,ṣ̌ahe.,aṣ̌ahe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.8-5-5,#ms0005 #ms0006 #ms0008 #ms0015,,aṇtarə.mā̊ŋhāi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.8-5-5,#ms0015,mā̊ŋhāi.,aṇtarə.mā̊ŋhāi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.8-11-11,#ms0006,,pərənō.mā̊ŋhāi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-2-2,#ms0006,āiriiaēibiiō.,yāiriiaēibiiō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-2-2,#ms0006 #ms0015,,yāiriiaēibiiō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-2-2,#ms0015,aēibiiō.,yāiriiaēibiiō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-3-3,#ms0005,,aṣ̌ahe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-3-3,#ms0005,ṣ̌ahe.,aṣ̌ahe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-5-5,#ms0006,maiδiiōizaramiiāi.,maiδiiōizarəmaiiāi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-5-5,#ms0006 #ms0008 #ms0015,,maiδiiōizarəmaiiāi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-5-5,#ms0008,maiδiiōzarəmaiiāi.,maiδiiōizarəmaiiāi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-5-5,#ms0015,maiδiiōizarəmiiāi.,maiδiiōizarəmaiiāi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-7-7,#ms0006,,aṣ̌ahe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-11-11,#ms0008,,maiδiiōišəmāi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-11-11,#ms0008,maiδiiōšmāi.,maiδiiōišəmāi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-12-12,#ms0006,,aṣ̌aōne.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-12-12,#ms0006,aōne.,aṣ̌aōne.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-14-14,#ms0015,,raϑβe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-14-14,#ms0015,ϑβe.,raϑβe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-17-17,#ms0008,,paitišhahiiāi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-17-17,#ms0008,paitišahiiāi.,paitišhahiiāi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-23-23,#ms0006,,aiiāϑrimāi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-23-23,#ms0006,rəmāi.,aiiāϑrimāi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-23-24,#ms0008,,aiiāϑrimāi. fraōuruuaēštrimāi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-23-24,#ms0008,aiiāϑrəmāi. fraōuruuaēštrəmāi.,aiiāϑrimāi. fraōuruuaēštrimāi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-24-25,#ms0015,,fraōuruuaēštrimāi. varšni.harštāica.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-24-25,#ms0015,ōuruuaēštrəmāi. harəštāica,fraōuruuaēštrimāi. varšni.harštāica.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-25-25,#ms0006,,varšni.harštāica.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-25-25,#ms0006,varəšni.harəštāica.,varšni.harštāica.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-31-31,#ms0006,δiiāiriiāi.,maiδiiāiriiāi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-31-31,#ms0006 #ms0015,,maiδiiāiriiāi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-31-31,#ms0015,iriiāi.,maiδiiāiriiāi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-37-37,#ms0005,maspaϑmaēdiiāi.,hamaspaϑmaēdaiiāi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-37-37,#ms0005 #ms0006 #ms0008 #ms0015,,hamaspaϑmaēdaiiāi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-37-37,#ms0006,maēidiiāi.,hamaspaϑmaēdaiiāi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-37-37,#ms0008,hamaspasmaēδiiāi.,hamaspaϑmaēdaiiāi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-37-37,#ms0015,hamaspaϑmaēdiiāi.,hamaspaϑmaēdaiiāi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-44-44,#ms0006,,aṣ̌ahe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-44-44,#ms0006,e.,aṣ̌ahe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-45-45,#ms0015,,ratubiiō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.9-45-45,#ms0015,ubiiō.,ratubiiō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-1-2,#ms0006,,haṇkāraiiemi. vīspaēibiiō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-1-2,#ms0006,haṇāraiiemi. vīspaēibii.,haṇkāraiiemi. vīspaēibiiō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-3-3,#ms0005 #ms0015,,aēibiiō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-3-3,#ms0015,biiō.,aēibiiō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-6-6,#ms0006,,həṇti.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-6-6,#ms0006,haṇti.,həṇti.,haṇti→həṇti,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-9-9,#ms0015,,ϑraiiasca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-9-9,#ms0015,ϑrəiiasca.,ϑraiiasca.,ϑrəiiasca→ϑraiiasca,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-11-12,#ms0006,,nazdišta. pairiš.hāuuanaiiō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-11-12,#ms0006,nazdita. pairəš.hāuuanaiiō.,nazdišta. pairiš.hāuuanaiiō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-12-12,#ms0005 #ms0008 #ms0015,,pairiš.hāuuanaiiō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-12-12,#ms0008 #ms0015,hāuuanaiiō.,pairiš.hāuuanaiiō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-14-15,#ms0006,,həṇti. aṣ̌ahe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-14-15,#ms0006,aṣ̌ah. haṇi.,həṇti. aṣ̌ahe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-18-18,#ms0005 #ms0006 #ms0008 #ms0015,,mazdō.frasāsta.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-18-18,#ms0005 #ms0008 #ms0015,frasāsta.,mazdō.frasāsta.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.10-18-18,#ms0006,rasāsta.,mazdō.frasāsta.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-0-0,#ms0006,,ńiuuaēδaiiemi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-0-0,#ms0006,ńiuuaēaiiemi.,ńiuuaēδaiiemi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-1-1,#ms0005,,haṇkāraiiemi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-1-1,#ms0005,ṇ.,haṇkāraiiemi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-2-2,#ms0015,,ahuraēibiia.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-2-2,#ms0015,a.,ahuraēibiia.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-3-5,#ms0006,,miϑraēibiia. bərəzaṇbiia. aiϑiiejaŋhaēibiia.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-3-5,#ms0006,iϑraēibiia. bərəzaiṇbiia. aiϑiiejaŋhaēiia.,miϑraēibiia. bərəzaṇbiia. aiϑiiejaŋhaēibiia.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-4-4,#ms0008,,bərəzaṇbiia.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-4-4,#ms0008,bərəzəṇbiia.,bərəzaṇbiia.,bərəzəṇbiia→bərəzaṇbiia,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-4-5,#ms0005,,bərəzaṇbiia. aiϑiiejaŋhaēibiia.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-4-5,#ms0005,birṇbii. aiϑiiecaŋhaēbiia.,bərəzaṇbiia. aiϑiiejaŋhaēibiia.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-6-8,#ms0015,,aṣ̌auuanaēibiia. stārąmca. spəṇtō.maińiiauuanąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-6-8,#ms0015,aṣ̌auuanaēibiio. stārąmca maińiiauuanąm.,aṣ̌auuanaēibiia. stārąmca. spəṇtō.maińiiauuanąm.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-8-8,#ms0006,spəṇō.maińiiauuanąm.,spəṇtō.maińiiauuanąm.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-8-8,#ms0006 #ms0008,,spəṇtō.maińiiauuanąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-8-8,#ms0008,maińiiauuanąm.,spəṇtō.maińiiauuanąm.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-10-10,#ms0005 #ms0006,,tištriieheca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-10-10,#ms0005 #ms0006,tištriiheca.,tištriieheca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-13-13,#ms0005 #ms0006 #ms0008 #ms0015,,xᵛarənaŋᵛhatō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-13-13,#ms0005 #ms0006 #ms0008 #ms0015,xᵛarənaŋhatō.,xᵛarənaŋᵛhatō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-16-16,#ms0005,,huuarəca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-19-19,#ms0006,,dōiϑrahe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-19-19,#ms0006,dōirahe.,dōiϑrahe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-23-23,#ms0006,,dax́iiunąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-23-23,#ms0006,ax́iiunąm.,dax́iiunąm.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-24-24,#ms0005 #ms0008 #ms0015,,daiŋ́hu.patōiš.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.11-24-24,#ms0005 #ms0015,daŋ́hupatōiš.,daiŋ́hu.patōiš.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.12-1-1,#ms0008,,haṇkāraiiemi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-2-2,#ms0005 #ms0006,,tauua.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-2-2,#ms0005 #ms0006,tauu,tauua.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-8-8,#ms0005,,vīspaēibiiō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-8-8,#ms0005,paēibiiō.,vīspaēibiiō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-11-11,#ms0005,,haṇkāraiiemi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-11-11,#ms0005,raiiemi.,haṇkāraiiemi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-12-13,#ms0015,,aiβiiō. vaŋᵛhībiiō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-12-13,#ms0015,iiō. vaŋhībiiō.,aiβiiō. vaŋᵛhībiiō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-13-13,#ms0008,,vaŋᵛhībiiō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-13-13,#ms0008,vaŋhībiiō.,vaŋᵛhībiiō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-13-14,#ms0005,vaŋhaēibiiō. vīspaną,vaŋᵛhībiiō. vīspanąmca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-13-14,#ms0005 #ms0006,,vaŋᵛhībiiō. vīspanąmca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-13-14,#ms0006,vaŋhībiiō. vspanąmca.,vaŋᵛhībiiō. vīspanąmca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-17-17,#ms0005,,vīspanąmca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-17-17,#ms0005,vīspanąmc,vīspanąmca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-18-19,#ms0015,,uruuaranąm. mazdaδātanąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-18-19,#ms0015,uruuaranąm mazdaδātanam.,uruuaranąm. mazdaδātanąm.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.13-19-19,#ms0005,,mazdaδātanąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.14-5-5,#ms0006,varəziiaŋhahe.,vərəziiaŋᵛhahe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.14-5-5,#ms0006 #ms0008 #ms0015,,vərəziiaŋᵛhahe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.14-5-5,#ms0008,varəzaiiaŋhahe.,vərəziiaŋᵛhahe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.14-5-5,#ms0015,vərəziiaŋhahe.,vərəziiaŋᵛhahe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.14-8-8,#ms0006,,dātahe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.14-14-14,#ms0006,,māzdaiiasnōiš.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.14-14-14,#ms0006,māzdaiiasnō,māzdaiiasnōiš.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-2-2,#ms0005,ōiš.,garōiš.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-2-2,#ms0005 #ms0006,,garōiš.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-2-2,#ms0006,rōiš.,garōiš.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-3-3,#ms0008 #ms0015,,uši.darənahe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-3-3,#ms0008 #ms0015,darənahe.,uši.darənahe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-4-5,#ms0006,,mazdaδātahe. aṣ̌a.xᵛāϑrahe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-4-5,#ms0006,mazdaδātah ṣ̌a.xᵛāϑrahe.,mazdaδātahe. aṣ̌a.xᵛāϑrahe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-5-5,#ms0005 #ms0008 #ms0015,,aṣ̌a.xᵛāϑrahe.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-5-5,#ms0005 #ms0008 #ms0015,xᵛāϑrahe.,aṣ̌a.xᵛāϑrahe.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-7-8,#ms0005,,gairinąm. aṣ̌a.xᵛāϑranąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-7-8,#ms0005,gairiinąm. xᵛāϑranąm.,gairinąm. aṣ̌a.xᵛāϑranąm.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-8-8,#ms0006,,aṣ̌a.xᵛāϑranąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-8-8,#ms0006,gaaṣ̌a.xᵛāϑranąm.,aṣ̌a.xᵛāϑranąm.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-8-9,#ms0008 #ms0015,,aṣ̌a.xᵛāϑranąm. pouru.xᵛāϑranąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-8-9,#ms0008 #ms0015,xᵛāϑranąm. xᵛāϑranąm.,aṣ̌a.xᵛāϑranąm. pouru.xᵛāϑranąm.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-10-10,#ms0006,,mazdaδātanąm.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-10-10,#ms0006,δātanąm.,mazdaδātanąm.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-12-12,#ms0006,,xᵛarənaŋhō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-12-12,#ms0006,xᵛarənaŋᵛ,xᵛarənaŋhō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-15-15,#ms0005 #ms0008 #ms0015,,xᵛarənaŋhō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-15-15,#ms0005 #ms0008 #ms0015,xᵛarənaŋᵛhō.,xᵛarənaŋhō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-17-17,#ms0006,,ńiuuaēδaiiemi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-17-17,#ms0006,ńiuuaēδaiie,ńiuuaēδaiiemi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-19-19,#ms0005,.,aṣ̌ōiš.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-19-19,#ms0005 #ms0008,,aṣ̌ōiš.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-19-19,#ms0008,aṣ̌aōiš.,aṣ̌ōiš.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-19-20,#ms0006,,aṣ̌ōiš. vaŋhuiiā̊.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-19-20,#ms0006,aṣ̌aōiš. vaŋhuii vaŋhuiiā̊.,aṣ̌ōiš. vaŋhuiiā̊.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-24-24,#ms0006,,vaŋhuiiā̊.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-24-24,#ms0006,vaŋhu.,vaŋhuiiā̊.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-27-27,#ms0006,,xᵛarənaŋhō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-27-27,#ms0006,xᵛarəna,xᵛarənaŋhō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-27-28,#ms0008,,xᵛarənaŋhō. sauuaŋhō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.15-27-28,#ms0008,xᵛarənaŋᵛhō. sauuaŋ́hō.,xᵛarənaŋhō. sauuaŋhō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.16-0-0,#ms0006,,ńiuuaēδaiiemi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.16-0-0,#ms0006,ńiuuaēemi.,ńiuuaēδaiiemi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.16-2-2,#ms0008,,daɱaiiā̊.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.16-2-2,#ms0008,dahmiiā̊.,daɱaiiā̊.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.16-2-3,#ms0006,,daɱaiiā̊. vaŋhuiiā̊.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.16-2-3,#ms0006,dahmiiā̊. huiiā̊.,daɱaiiā̊. vaŋhuiiā̊.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.16-5-5,#ms0005,aheca.,daɱaheca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.16-5-5,#ms0005 #ms0006 #ms0008 #ms0015,,daɱaheca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.16-5-5,#ms0006 #ms0008 #ms0015,dahmaheca.,daɱaheca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.16-10-10,#ms0006,,dāmōiš.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.16-10-10,#ms0006,mōiš.,dāmōiš.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-0-0,#ms0006,,ńiuuaēδaiiemi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-0-0,#ms0006,aaēδaiiemi.,ńiuuaēδaiiemi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-1-1,#ms0005,,haṇkāraiiemi.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-1-1,#ms0005,ṇ.,haṇkāraiiemi.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-3-3,#ms0015,,asaŋhąmca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-3-3,#ms0015,aŋhąmca.,asaŋhąmca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-4-4,#ms0005,,šōiϑranąmca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-4-4,#ms0005,aōitanąmca.,šōiϑranąmca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-5-5,#ms0006,ōitinąmca.,gaōiiaōitinąmca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-5-5,#ms0006 #ms0008 #ms0015,,gaōiiaōitinąmca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-5-5,#ms0008 #ms0015,gaōiiaōitanąmca.,gaōiiaōitinąmca.,gaōiiaōitanąmca→gaōiiaōitinąmca,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-7-7,#ms0006 #ms0008 #ms0015,,auuō.xᵛarənanąmca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-7-7,#ms0006 #ms0008 #ms0015,xᵛarənanąmca.,auuō.xᵛarənanąmca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-10-10,#ms0006,,uruuaranąmca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-10-10,#ms0006,urnąmca.,uruuaranąmca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-11-11,#ms0005 #ms0015,,aiŋ́hā̊sca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-11-11,#ms0005 #ms0015,aŋ́hā̊sca.,aiŋ́hā̊sca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-13-13,#ms0006,auuaŋheaṣ̌nō.,auuaŋ́heca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-13-13,#ms0006 #ms0008,,auuaŋ́heca.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-13-13,#ms0008,auuaiŋ́heca.,auuaŋ́heca.,subst,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-13-14,#ms0015,,auuaŋ́heca. ašnō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-14-14,#ms0005,,ašnō.,deleted,0.5,borderline/unstable or unmapped,none,,False,,
app-Y1.17-14-14,#ms0005,ašōnō.,ašnō.,subst,0.5,borderline/unstable or unmapped,none,,False,,
